method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered,episode_idx
random,clean,0,0.0,9,-1.0,0.19599948309925802,0.0,1.556050181388855,1.556050181388855,1.0,0.0,1
random,clean,0,0.0,10,-1.0,0.20386813503607762,0.0,1.5810205936431885,1.5810205936431885,1.0,0.0,1
random,clean,0,0.0,11,-1.0,0.2094108871872069,0.0,1.033440351486206,1.033440351486206,0.0,0.0,1
random,clean,0,0.0,12,-1.0,0.220545663160433,0.0,1.1595128774642944,1.1595128774642944,0.0,0.0,1
random,clean,0,0.0,13,-1.0,0.24138756654564594,0.0,1.0295722484588623,1.0295722484588623,0.0,0.0,1
random,clean,0,0.0,14,-1.0,0.23662568090401442,0.0,1.3825725317001343,1.3825725317001343,0.0,0.0,1
random,clean,0,0.0,15,-1.0,0.23127360648741774,0.0,0.6967190504074097,0.6967190504074097,0.0,0.0,1
random,clean,0,0.0,16,-1.0,0.20919552660271315,0.0,1.3612630367279053,1.3612630367279053,0.0,0.0,1
random,clean,0,0.0,17,-1.0,0.2301620098454536,0.0,0.9274818301200867,0.9274818301200867,0.0,0.0,1
random,clean,0,0.0,18,-1.0,0.24507164247358773,0.0,1.0973979234695435,1.0973979234695435,0.0,0.0,1
random,clean,0,0.0,19,-1.0,0.26438907001836903,0.0,1.1200387477874756,1.1200387477874756,0.0,0.0,1
random,clean,0,0.0,20,-1.0,0.23731516747857187,0.0,1.3923659324645996,1.3923659324645996,0.0,0.0,1
random,clean,0,0.0,21,-1.0,0.23930720589863022,0.0,1.5144792795181274,1.5144792795181274,1.0,0.0,1
random,clean,0,0.0,22,-1.0,0.231768389639593,0.0,1.1790140867233276,1.1790140867233276,0.0,0.0,1
random,clean,0,0.0,23,-1.0,0.26537177442809956,0.0,1.2874873876571655,1.2874873876571655,0.0,0.0,1
random,clean,0,0.0,24,-1.0,0.25872668665963583,0.0,1.3467905521392822,1.3467905521392822,0.0,0.0,1
random,clean,0,0.0,25,-1.0,0.24830456681131413,0.0,1.2881909608840942,1.2881909608840942,0.0,0.0,1
random,clean,0,0.0,26,-1.0,0.26453649600215806,0.0,0.9353534579277039,0.9353534579277039,0.0,0.0,1
random,clean,0,0.0,27,-1.0,0.2364142943771156,0.0,1.0820482969284058,1.0820482969284058,0.0,0.0,1
random,clean,0,0.0,28,-1.0,0.224627670529092,0.0,1.2817485332489014,1.2817485332489014,0.0,0.0,1
random,clean,0,0.0,29,-1.0,0.2373226314152919,0.0,1.6869693994522095,1.6869693994522095,1.0,0.0,1
random,clean,0,0.0,30,-1.0,0.26916485739062346,0.0,1.1382869482040405,1.1382869482040405,0.0,0.0,1
random,clean,0,0.0,31,-1.0,0.2521065106255953,0.0,1.073325514793396,1.073325514793396,0.0,0.0,1
