method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered
sac_plain,clean,0,0.0,19,-1.0,0.08328912689841605,0.0,0.7769273519515991,0.7769273519515991,0.0,0.0
sac_plain,clean,0,0.0,20,-1.0,0.09992059068093233,0.0,1.2209092378616333,1.2209092378616333,0.0,0.0
sac_plain,clean,0,0.0,21,-1.0,0.08790298429012385,0.0,1.1130191087722778,1.1130191087722778,0.0,0.0
sac_plain,clean,0,0.0,22,-1.0,0.08757324742199143,0.0,0.6445119380950928,0.6445119380950928,0.0,0.0
sac_plain,clean,0,0.0,23,-1.0,0.10594496452612284,0.0,1.1212505102157593,1.1212505102157593,0.0,0.0
sac_plain,clean,0,0.0,24,-1.0,0.08633394910236988,0.0,1.1270955801010132,1.1270955801010132,0.0,0.0
sac_plain,clean,0,0.0,25,-1.0,0.09717224186427241,0.0,0.946271538734436,0.946271538734436,0.0,0.0
sac_plain,clean,0,0.0,26,-1.0,0.10800646717032648,0.0,1.0631104707717896,1.0631104707717896,0.0,0.0
sac_plain,clean,0,0.0,27,-1.0,0.0848176888426958,0.0,0.9456685781478882,0.9456685781478882,0.0,0.0
sac_plain,clean,0,0.0,28,-1.0,0.10270295927923195,0.0,1.1833791732788086,1.1833791732788086,0.0,0.0
sac_plain,clean,0,0.0,29,-1.0,0.09324567778065644,0.0,1.0843603610992432,1.0843603610992432,0.0,0.0
sac_plain,clean,0,0.0,30,-1.0,0.08572807802705502,0.0,0.6395301818847656,0.6395301818847656,0.0,0.0
sac_plain,clean,0,0.0,31,-1.0,0.10588388933373656,0.0,1.1580092906951904,1.1580092906951904,0.0,0.0
sac_plain,clean,0,0.0,32,-1.0,0.08855805664527103,0.0,1.1892378330230713,1.1892378330230713,0.0,0.0
sac_plain,clean,0,0.0,33,-1.0,0.09194207634410409,0.0,0.8203031420707703,0.8203031420707703,0.0,0.0
sac_plain,clean,0,0.0,34,-1.0,0.10670407471940567,0.0,1.0587979555130005,1.0587979555130005,0.0,0.0
sac_plain,clean,0,0.0,35,-1.0,0.08668620414969357,0.0,1.091539978981018,1.091539978981018,0.0,0.0
sac_plain,clean,0,0.0,36,-1.0,0.09935131457348444,0.0,0.9643461108207703,0.9643461108207703,0.0,0.0
sac_plain,clean,0,0.0,37,-1.0,0.10368316644021534,0.0,1.0094738006591797,1.0094738006591797,0.0,0.0
sac_plain,clean,0,0.0,38,-1.0,0.08297169211653828,0.0,0.8836171627044678,0.8836171627044678,0.0,0.0
sac_plain,clean,0,0.0,39,-1.0,0.09951895118900564,0.0,1.2320400476455688,1.2320400476455688,0.0,0.0
sac_plain,clean,0,0.0,40,-1.0,0.0892417458177793,0.0,1.0856581926345825,1.0856581926345825,0.0,0.0
sac_plain,clean,0,0.0,41,-1.0,0.08655742887925283,0.0,0.6122859120368958,0.6122859120368958,0.0,0.0
sac_plain,clean,0,0.0,42,-1.0,0.10553740945914052,0.0,1.1261794567108154,1.1261794567108154,0.0,0.0
sac_plain,clean,0,0.0,43,-1.0,0.08693618853683549,0.0,1.149889349937439,1.149889349937439,0.0,0.0
sac_plain,clean,0,0.0,44,-1.0,0.09530592080231932,0.0,0.8843446969985962,0.8843446969985962,0.0,0.0
sac_plain,clean,0,0.0,45,-1.0,0.10588466395579517,0.0,1.0309183597564697,1.0309183597564697,0.0,0.0
sac_plain,clean,0,0.0,46,-1.0,0.0841459431288973,0.0,0.9661023616790771,0.9661023616790771,0.0,0.0
sac_plain,clean,0,0.0,47,-1.0,0.10126346968148564,0.0,1.1405408382415771,1.1405408382415771,0.0,0.0
sac_plain,clean,0,0.0,48,-1.0,0.0934880090677462,0.0,1.053748369216919,1.053748369216919,0.0,0.0
sac_plain,clean,0,0.0,49,-1.0,0.08490790406260926,0.0,0.635619044303894,0.635619044303894,0.0,0.0
sac_plain,sensor_noise,0,0.01,0,-1.0,0.14362202521676654,0.0,1.1414772272109985,1.1414772272109985,0.0,0.0
sac_plain,sensor_noise,0,0.01,1,-1.0,0.13264181910082654,0.0,1.4433774948120117,1.4433774948120117,0.0,0.0
sac_plain,sensor_noise,0,0.01,2,-1.0,0.11508066664946619,0.0,1.166825771331787,1.166825771331787,0.0,0.0
sac_plain,sensor_noise,0,0.01,3,-1.0,0.11074946877647517,0.0,1.339540719985962,1.339540719985962,0.0,0.0
sac_plain,sensor_noise,0,0.01,4,-1.0,0.11718058385331928,0.0,0.9885274171829224,0.9885274171829224,0.0,0.0
